college_no,college,major,enrollment,min,max,year,level,face_pro,student_type
4207,华中农业大学,环境科学与工程类,8,593,609,2019,本科一批,重庆,理科
4207,华中农业大学,经济学类,3,597,614,2019,本科一批,重庆,理科
4207,华中农业大学,园林（国家卓越农林人才计划）,2,598,612,2019,本科一批,重庆,理科
4207,华中农业大学,园艺（国家卓越农林人才计划）,2,600,601,2019,本科一批,重庆,理科
4207,华中农业大学,社会学类,2,592,592,2019,本科一批,重庆,理科
4207,华中农业大学,管理科学与工程类,2,594,595,2019,本科一批,重庆,理科
4207,华中农业大学,外国语言文学类,2,594,594,2019,本科一批,重庆,理科
4207,华中农业大学,机械类,2,594,595,2019,本科一批,重庆,理科
4207,华中农业大学,生物信息学,2,594,597,2019,本科一批,重庆,理科
4207,华中农业大学,植物生产类,4,592,603,2019,本科一批,重庆,理科
4207,华中农业大学,动物科学（国家卓越农林人才计划）,2,594,595,2019,本科一批,重庆,理科
4207,华中农业大学,生物工程,2,594,595,2019,本科一批,重庆,理科
4207,华中农业大学,计算机科学与技术,2,595,601,2019,本科一批,重庆,理科
4207,华中农业大学,水产类,6,591,593,2019,本科一批,重庆,理科
4207,华中农业大学,食品科学与工程类,3,594,602,2019,本科一批,重庆,理科
4207,华中农业大学,林学,2,591,593,2019,本科一批,重庆,理科
4207,华中农业大学,生物科学类,8,593,611,2019,本科一批,重庆,理科
4207,华中农业大学,应用化学,2,593,593,2019,本科一批,重庆,理科
4207,华中农业大学,数据科学与大数据技术,2,600,601,2019,本科一批,重庆,理科
4210,湖北大学,哲学,2,573,573,2019,本科一批,重庆,理科
4210,湖北大学,金融学,2,579,579,2019,本科一批,重庆,理科
4210,湖北大学,教育学类,2,575,575,2019,本科一批,重庆,理科
4210,湖北大学,法语,2,573,575,2019,本科一批,重庆,理科
4210,湖北大学,信息与计算科学,2,578,582,2019,本科一批,重庆,理科
4210,湖北大学,化学类,2,576,585,2019,本科一批,重庆,理科
4210,湖北大学,生物科学类,4,572,576,2019,本科一批,重庆,理科
4210,湖北大学,电子信息类,2,575,586,2019,本科一批,重庆,理科
4210,湖北大学,计算机类,4,578,583,2019,本科一批,重庆,理科
4210,湖北大学,化工与制药类,4,573,584,2019,本科一批,重庆,理科
4210,湖北大学,管理科学与工程类,2,575,575,2019,本科一批,重庆,理科
4210,湖北大学,工商管理类,2,586,588,2019,本科一批,重庆,理科
4210,湖北大学,公共管理类,2,573,576,2019,本科一批,重庆,理科
9941,湖北大学,材料类（中外合作办学）,3,527,530,2019,本科一批,重庆,理科
9941,湖北大学,环境科学与工程类（中外合作办学）,3,531,538,2019,本科一批,重庆,理科
4215,中南民族大学,法学类,2,564,566,2019,本科一批,重庆,理科
4215,中南民族大学,新闻传播学类,2,559,566,2019,本科一批,重庆,理科
4215,中南民族大学,经济学,2,564,571,2019,本科一批,重庆,理科
4215,中南民族大学,金融学,3,564,572,2019,本科一批,重庆,理科
4215,中南民族大学,会计学,2,564,575,2019,本科一批,重庆,理科
4215,中南民族大学,自动化,3,555,563,2019,本科一批,重庆,理科
4215,中南民族大学,轨道交通信号与控制,2,555,558,2019,本科一批,重庆,理科
4215,中南民族大学,电子信息类,13,555,585,2019,本科一批,重庆,理科
4215,中南民族大学,药学,3,559,560,2019,本科一批,重庆,理科
4215,中南民族大学,生物医学工程,3,555,558,2019,本科一批,重庆,理科
4215,中南民族大学,应用化学,2,559,562,2019,本科一批,重庆,理科
4215,中南民族大学,生物技术,2,555,555,2019,本科一批,重庆,理科
4221,武汉科技大学,国际经济与贸易,2,586,589,2019,本科一批,重庆,理科
4221,武汉科技大学,工商管理,2,589,594,2019,本科一批,重庆,理科
4221,武汉科技大学,信息与计算科学,2,591,595,2019,本科一批,重庆,理科
4221,武汉科技大学,材料物理,2,586,596,2019,本科一批,重庆,理科
4221,武汉科技大学,化学工程与工艺,2,586,586,2019,本科一批,重庆,理科
4221,武汉科技大学,能源与动力工程,2,588,594,2019,本科一批,重庆,理科
4221,武汉科技大学,机械类,3,589,591,2019,本科一批,重庆,理科
4221,武汉科技大学,工业工程,2,586,586,2019,本科一批,重庆,理科
4221,武汉科技大学,测控技术与仪器,2,586,586,2019,本科一批,重庆,理科
4221,武汉科技大学,车辆工程,3,587,590,2019,本科一批,重庆,理科
4221,武汉科技大学,自动化,2,587,588,2019,本科一批,重庆,理科
4221,武汉科技大学,电子信息工程,3,590,595,2019,本科一批,重庆,理科
4221,武汉科技大学,电气工程及其自动化,3,589,593,2019,本科一批,重庆,理科
4221,武汉科技大学,计算机科学与技术,3,591,594,2019,本科一批,重庆,理科
4221,武汉科技大学,信息安全,3,587,588,2019,本科一批,重庆,理科
4221,武汉科技大学,土木工程,3,588,589,2019,本科一批,重庆,理科
4221,武汉科技大学,临床医学,3,592,596,2019,本科一批,重庆,理科
4222,二峡大学,水利类,3,561,574,2019,本科一批,重庆,理科
4222,二峡大学,管理科学与工程类,3,566,574,2019,本科一批,重庆,理科
4222,二峡大学,土木工程,3,558,568,2019,本科一批,重庆,理科
4222,二峡大学,机械类,3,554,565,2019,本科一批,重庆,理科
4222,二峡大学,电气工程及其自动化,3,582,589,2019,本科一批,重庆,理科
4222,二峡大学,电气工程及其自动化（输电线路工程方 向）,2,578,578,2019,本科一批,重庆,理科
4222,二峡大学,生物科学类,2,554,555,2019,本科一批,重庆,理科
4223,中南财经政法大学,经济与贸易类,2,630,645,2019,本科一批,重庆,理科
4223,中南财经政法大学,财政学类,2,627,628,2019,本科一批,重庆,理科
4223,中南财经政法大学,计算机类,3,627,627,2019,本科一批,重庆,理科
4223,中南财经政法大学,金融学类,3,636,643,2019,本科一批,重庆,理科
4223,中南财经政法大学,新闻传播学类,3,625,626,2019,本科一批,重庆,理科
4223,中南财经政法大学,统计学类,2,633,636,2019,本科一批,重庆,理科
4223,中南财经政法大学,经济学,2,637,639,2019,本科一批,重庆,理科
4223,中南财经政法大学,外国语言文学类,3,625,636,2019,本科一批,重庆,理科
4223,中南财经政法大学,法学类,3,632,636,2019,本科一批,重庆,理科
4223,中南财经政法大学,工商管理类,3,626,635,2019,本科一批,重庆,理科
4223,中南财经政法大学,经济统计学,2,631,637,2019,本科一批,重庆,理科
4223,中南财经政法大学,经济管理试验班,1,641,641,2019,本科一批,重庆,理科
4223,中南财经政法大学,会计学,2,639,641,2019,本科一批,重庆,理科
4224,华中科技大学,经济学类,2,657,659,2019,本科一批,重庆,理科
4224,华中科技大学,数学类,2,661,661,2019,本科一批,重庆,理科
4224,华中科技大学,物理学类,3,660,660,2019,本科一批,重庆,理科
4224,华中科技大学,化学类,4,655,656,2019,本科一批,重庆,理科
4224,华中科技大学,电子信息类,4,661,664,2019,本科一批,重庆,理科
4224,华中科技大学,材料类,5,658,662,2019,本科一批,重庆,理科
4224,华中科技大学,能源动力类,2,661,663,2019,本科一批,重庆,理科
4224,华中科技大学,海洋工程类,3,655,656,2019,本科一批,重庆,理科
4224,华中科技大学,生物科学类,5,655,658,2019,本科一批,重庆,理科
4224,华中科技大学,管理科学与工程类,2,656,658,2019,本科一批,重庆,理科
4224,华中科技大学,机械类,5,664,666,2019,本科一批,重庆,理科
4224,华中科技大学,工商管理类,2,654,655,2019,本科一批,重庆,理科
4224,华中科技大学,电气工程及其自动化,5,665,667,2019,本科一批,重庆,理科
4224,华中科技大学,建筑类,4,654,659,2019,本科一批,重庆,理科
4224,华中科技大学,计算机类,3,663,665,2019,本科一批,重庆,理科
4224,华中科技大学,软件工程,5,659,664,2019,本科一批,重庆,理科
4224,华中科技大学,土木类,3,657,660,2019,本科一批,重庆,理科
4224,华中科技大学,环境科学与工程类,4,657,661,2019,本科一批,重庆,理科
4224,华中科技大学,国际商务（外语二学位）,2,654,655,2019,本科一批,重庆,理科
4224,华中科技大学,临床医学（本硕博贯通培养）,2,665,672,2019,本科一批,重庆,理科
4224,华中科技大学,临床医学,4,656,664,2019,本科一批,重庆,理科
4224,华中科技大学,儿科学,2,655,656,2019,本科一批,重庆,理科
4224,华中科技大学,药学类,2,654,655,2019,本科一批,重庆,理科
4224,华中科技大学,物理学（严济慈物理学英才班）,2,663,664,2019,本科一批,重庆,理科
4224,华中科技大学,光电信息科学与工程（光电卓越计划实 验班）,2,665,666,2019,本科一批,重庆,理科
4224,华中科技大学,计算机科学与技术（计算机卓越计划实 验班）,2,669,671,2019,本科一批,重庆,理科
4224,华中科技大学,经济学（创新实验班）,2,658,662,2019,本科一批,重庆,理科
4224,华中科技大学,临床医学（六年制中德实验班）,1,655,655,2019,本科一批,重庆,理科
9944,华中科技大学（民族班）,电子信息工程（民族班）,2,650,652,2019,本科一批,重庆,理科
4225,武汉理工大学,海事管理,1,610,610,2019,本科一批,重庆,理科
4225,武汉理工大学,材料成型及控制工程,2,611,612,2019,本科一批,重庆,理科
4225,武汉理工大学,工商管理类,1,615,615,2019,本科一批,重庆,理科
4225,武汉理工大学,交通运输类,5,611,613,2019,本科一批,重庆,理科
4225,武汉理工大学,海洋工程类（船舶与海洋）,3,610,612,2019,本科一批,重庆,理科
4225,武汉理工大学,信息管理与信息系统,2,613,618,2019,本科一批,重庆,理科
4225,武汉理工大学,机械类（车辆）,3,612,613,2019,本科一批,重庆,理科
4225,武汉理工大学,工业工程,2,610,612,2019,本科一批,重庆,理科
4225,武汉理工大学,"材料类,―",6,613,621,2019,本科一批,重庆,理科
4225,武汉理工大学,机械类（机电工程）,2,613,615,2019,本科一批,重庆,理科
4225,武汉理工大学,土木类,2,615,619,2019,本科一批,重庆,理科
4225,武汉理工大学,能源与动力工程,2,612,613,2019,本科一批,重庆,理科
4225,武汉理工大学,数学类,1,613,613,2019,本科一批,重庆,理科
4225,武汉理工大学,制药工程,2,610,610,2019,本科一批,重庆,理科
4225,武汉理工大学,计算机类,2,616,618,2019,本科一批,重庆,理科
4225,武汉理工大学,电子信息类（工学）,6,613,617,2019,本科一批,重庆,理科
4225,武汉理工大学,自动化,2,614,614,2019,本科一批,重庆,理科
4225,武汉理工大学,测控技术与仪器,3,612,612,2019,本科一批,重庆,理科
4225,武汉理工大学,包装工程,1,612,612,2019,本科一批,重庆,理科
4225,武汉理工大学,油气储运工程,1,612,612,2019,本科一批,重庆,理科
4225,武汉理工大学,物流管理与工程类,1,622,622,2019,本科一批,重庆,理科
4225,武汉理工大学,建筑类,1,612,612,2019,本科一批,重庆,理科
4225,武汉理工大学,地理科学类,1,629,629,2019,本科一批,重庆,理科
4225,武汉理工大学,环境科学与工程类,2,611,612,2019,本科一批,重庆,理科
4225,武汉理工大学,矿业类,2,611,611,2019,本科一批,重庆,理科
4225,武汉理工大学,电气工程及其自动化,3,616,617,2019,本科一批,重庆,理科
4225,武汉理工大学,机械设计制造及其自动化,2,616,616,2019,本科一批,重庆,理科
4225,武汉理工大学,电子信息类（理学）,2,614,616,2019,本科一批,重庆,理科
4225,武汉理工大学,工程力学,3,610,611,2019,本科一批,重庆,理科
4225,武汉理工大学,化学工程与工艺,3,610,613,2019,本科一批,重庆,理科
4225,武汉理工大学,应用化学,1,610,610,2019,本科一批,重庆,理科
4225,武汉理工大学,生物技术,2,612,613,2019,本科一批,重庆,理科
4225,武汉理工大学,金融学,2,618,619,2019,本科一批,重庆,理科
4225,武汉理工大学,国际经济与贸易,2,613,613,2019,本科一批,重庆,理科
4225,武汉理工大学,电子商务,1,614,614,2019,本科一批,重庆,理科
4225,武汉理工大学,教育技术学,2,610,610,2019,本科一批,重庆,理科
9916,武汉理工大学,机械类（中外合作办学）,3,588,589,2019,本科一批,重庆,理科
9916,武汉理工大学,金融学类（中外合作办学）,5,589,593,2019,本科一批,重庆,理科
4229,长江大学,日语（语言文学）,2,553,556,2019,本科一批,重庆,理科
4229,长江大学,英语（翻译）,2,554,561,2019,本科一批,重庆,理科
4229,长江大学,教育学类（师范类）,2,558,562,2019,本科一批,重庆,理科
4229,长江大学,应用心理学,2,555,559,2019,本科一批,重庆,理科
4229,长江大学,经济学,1,553,553,2019,本科一批,重庆,理科
4229,长江大学,财务管理,2,552,553,2019,本科一批,重庆,理科
4229,长江大学,法学（含律师法务方向）,2,558,561,2019,本科一批,重庆,理科
4229,长江大学,数学类,2,560,560,2019,本科一批,重庆,理科
4229,长江大学,光电信息科学与工程,3,551,559,2019,本科一批,重庆,理科
4229,长江大学,光源与照明（LED照明技术及应用）,2,552,558,2019,本科一批,重庆,理科
4229,长江大学,高分子材料与工程,2,551,551,2019,本科一批,重庆,理科
4229,长江大学,生物技术（含省支柱产业人才培养计划）,2,549,552,2019,本科一批,重庆,理科
4229,长江大学,食品科学与工程类（含教育部卓越农林 人才教育培养计划）,4,550,554,2019,本科一批,重庆,理科
4229,长江大学,工业设计,2,552,556,2019,本科一批,重庆,理科
4229,长江大学,机械类（含教育部卓越工程师计划、省支 柱产业计划）,5,551,559,2019,本科一批,重庆,理科
4229,长江大学,电子信息类（含教育部卓越工程师计划、 省支柱产业计划）,1,562,562,2019,本科一批,重庆,理科
4229,长江大学,计算机类,5,551,557,2019,本科一批,重庆,理科
4229,长江大学,建筑类,1,558,558,2019,本科一批,重庆,理科
4229,长江大学,土木类（含省荆楚卓越人才协同育人计 划）,3,550,567,2019,本科一批,重庆,理科
4229,长江大学,水文与水资源工程,2,542,551,2019,本科一批,重庆,理科
4229,长江大学,环境生态工程,2,551,558,2019,本科一批,重庆,理科
4229,长江大学,地球物理学,2,549,588,2019,本科一批,重庆,理科
4229,长江大学,勘查技术与工程（石油测井，含教育部卓 越工程师教育培养计划）,2,555,561,2019,本科一批,重庆,理科
4229,长江大学,地质学（资源地质）,1,532,532,2019,本科一批,重庆,理科
4229,长江大学,资源勘查工程（含教育部卓越工程师教 育培养计划）,2,550,570,2019,本科一批,重庆,理科
4229,长江大学,石油工程（含教育部卓越工程师教育培 养计划）,1,560,560,2019,本科一批,重庆,理科
4229,长江大学,油气储运工程,1,557,557,2019,本科一批,重庆,理科
4229,长江大学,植物生产类（含教育部卓越农林计划、省 支柱产业计划）,1,560,560,2019,本科一批,重庆,理科
4229,长江大学,园林（含教育部卓越农林人才教育培养 计划）,2,551,554,2019,本科一批,重庆,理科
4229,长江大学,风景园林,1,552,552,2019,本科一批,重庆,理科
4229,长江大学,临床医学（含教育部卓越医生计划、省荆 楚卓越人才计划）,4,571,579,2019,本科一批,重庆,理科
4229,长江大学,中西医临床医学,4,563,569,2019,本科一批,重庆,理科
4229,长江大学,地球化学（环境方向）,2,553,555,2019,本科一批,重庆,理科
4301,湘潭大学,土木工程,2,585,590,2019,本科一批,重庆,理科
4301,湘潭大学,工商管理,2,582,583,2019,本科一批,重庆,理科
4301,湘潭大学,信息管理与信息系统,2,582,583,2019,本科一批,重庆,理科
4301,湘潭大学,会计学,2,586,592,2019,本科一批,重庆,理科
4301,湘潭大学,电子商务,2,580,584,2019,本科一批,重庆,理科
4301,湘潭大学,法学,2,580,580,2019,本科一批,重庆,理科
4301,湘潭大学,知识产权,2,580,583,2019,本科一批,重庆,理科
4301,湘潭大学,数学类,3,586,590,2019,本科一批,重庆,理科
4301,湘潭大学,数据科学与大数据技术,2,587,590,2019,本科一批,重庆,理科
4301,湘潭大学,物理学,2,581,585,2019,本科一批,重庆,理科
4301,湘潭大学,微电子科学与工程,2,583,585,2019,本科一批,重庆,理科
4301,湘潭大学,材料类,2,580,583,2019,本科一批,重庆,理科
4301,湘潭大学,材料科学与工程,6,577,581,2019,本科一批,重庆,理科
4301,湘潭大学,新能源材料与器件,2,580,581,2019,本科一批,重庆,理科
4301,湘潭大学,化学,2,585,592,2019,本科一批,重庆,理科
4301,湘潭大学,应用化学,2,580,580,2019,本科一批,重庆,理科
4301,湘潭大学,材料化学,2,577,578,2019,本科一批,重庆,理科
4301,湘潭大学,高分子材料与工程,2,576,578,2019,本科一批,重庆,理科
4301,湘潭大学,化学工程与工艺,2,581,583,2019,本科一批,重庆,理科
4301,湘潭大学,食品科学与工程,2,585,586,2019,本科一批,重庆,理科
4301,湘潭大学,机械设计制造及其自动化,3,579,584,2019,本科一批,重庆,理科
4301,湘潭大学,材料成型及控制工程,2,576,582,2019,本科一批,重庆,理科
4301,湘潭大学,能源动力类,3,578,582,2019,本科一批,重庆,理科
4301,湘潭大学,电子信息工程,2,582,582,2019,本科一批,重庆,理科
4301,湘潭大学,通信工程,2,586,587,2019,本科一批,重庆,理科
4301,湘潭大学,自动化,3,585,587,2019,本科一批,重庆,理科
4301,湘潭大学,计算机科学与技术,2,586,601,2019,本科一批,重庆,理科
4301,湘潭大学,软件工程,2,588,593,2019,本科一批,重庆,理科
4301,湘潭大学,工程力学,2,581,592,2019,本科一批,重庆,理科
4301,湘潭大学,测绘工程,2,576,577,2019,本科一批,重庆,理科
4301,湘潭大学,环境工程,2,579,590,2019,本科一批,重庆,理科
4301,湘潭大学,环境科学,3,575,576,2019,本科一批,重庆,理科
4303,湖南大学,英语,1,632,632,2019,本科一批,重庆,理科
4303,湖南大学,能源与动力工程,2,621,628,2019,本科一批,重庆,理科
4303,湖南大学,建筑环境与能源应用工程,3,614,633,2019,本科一批,重庆,理科
4303,湖南大学,电子信息工程,4,621,625,2019,本科一批,重庆,理科
4303,湖南大学,化学,2,631,633,2019,本科一批,重庆,理科
4303,湖南大学,会计学,4,626,636,2019,本科一批,重庆,理科
4303,湖南大学,生物医学工程,3,627,633,2019,本科一批,重庆,理科
4303,湖南大学,统计学类,1,632,632,2019,本科一批,重庆,理科
4303,湖南大学,电子科学与技术,6,615,627,2019,本科一批,重庆,理科
4303,湖南大学,计算机科学与技术,7,619,634,2019,本科一批,重庆,理科
4303,湖南大学,软件工程,6,618,633,2019,本科一批,重庆,理科
4303,湖南大学,自动化,4,615,619,2019,本科一批,重庆,理科
4303,湖南大学,土木类,7,619,639,2019,本科一批,重庆,理科
4303,湖南大学,建筑学,4,626,633,2019,本科一批,重庆,理科
4303,湖南大学,化学工程与工艺,3,624,632,2019,本科一批,重庆,理科
4303,湖南大学,材料成型及控制工程,1,615,615,2019,本科一批,重庆,理科
4303,湖南大学,国际经济与贸易,1,641,641,2019,本科一批,重庆,理科
4303,湖南大学,环境科学与工程类,2,618,622,2019,本科一批,重庆,理科
4303,湖南大学,材料科学与工程,7,616,630,2019,本科一批,重庆,理科
4303,湖南大学,生物技术,1,630,630,2019,本科一批,重庆,理科
4303,湖南大学,工业设计,4,621,629,2019,本科一批,重庆,理科
4303,湖南大学,机械类,10,615,630,2019,本科一批,重庆,理科
4303,湖南大学,工商管理,2,626,632,2019,本科一批,重庆,理科
4303,湖南大学,应用化学,1,623,623,2019,本科一批,重庆,理科
4303,湖南大学,信息安全,1,633,633,2019,本科一批,重庆,理科
4303,湖南大学,金融学类,3,633,644,2019,本科一批,重庆,理科
4303,湖南大学,通信工程,3,622,634,2019,本科一批,重庆,理科
4303,湖南大学,数学类,1,636,636,2019,本科一批,重庆,理科
4303,湖南大学,电气工程及其自动化,10,615,633,2019,本科一批,重庆,理科
4304,湖南农业大学,动物科学,4,546,553,2019,本科一批,重庆,理科
4304,湖南农业大学,植物保护,4,544,549,2019,本科一批,重庆,理科
4304,湖南农业大学,动植物检疫,3,546,548,2019,本科一批,重庆,理科
4304,湖南农业大学,农学,4,546,561,2019,本科一批,重庆,理科
4304,湖南农业大学,烟草,4,544,555,2019,本科一批,重庆,理科
4304,湖南农业大学,园林,2,549,555,2019,本科一批,重庆,理科
4304,湖南农业大学,园艺,4,555,562,2019,本科一批,重庆,理科
4304,湖南农业大学,风景园林,2,550,553,2019,本科一批,重庆,理科
4304,湖南农业大学,食品科学与工程,4,544,546,2019,本科一批,重庆,理科
4304,湖南农业大学,生物科学类,4,555,561,2019,本科一批,重庆,理科
4305,中南林业科技大学,金融学,2,547,547,2019,本科一批,重庆,理科
4305,中南林业科技大学,保险学,2,535,546,2019,本科一批,重庆,理科
4305,中南林业科技大学,信息与计算科学,2,540,542,2019,本科一批,重庆,理科
4305,中南林业科技大学,地理信息科学,2,536,538,2019,本科一批,重庆,理科
4305,中南林业科技大学,生态学,3,534,540,2019,本科一批,重庆,理科
4305,中南林业科技大学,机械设计制造及其自动化,4,538,540,2019,本科一批,重庆,理科
4305,中南林业科技大学,材料成型及控制工程,2,537,538,2019,本科一批,重庆,理科
4305,中南林业科技大学,工业设计,3,545,547,2019,本科一批,重庆,理科
4305,中南林业科技大学,材料类,5,534,539,2019,本科一批,重庆,理科
4305,中南林业科技大学,能源与动力工程,2,542,544,2019,本科一批,重庆,理科
4305,中南林业科技大学,电子信息工程,2,541,542,2019,本科一批,重庆,理科
4305,中南林业科技大学,电子科学与技术,2,541,543,2019,本科一批,重庆,理科
4305,中南林业科技大学,计算机科学与技术,2,545,548,2019,本科一批,重庆,理科
4305,中南林业科技大学,软件工程,3,548,557,2019,本科一批,重庆,理科
4305,中南林业科技大学,土木工程,7,534,552,2019,本科一批,重庆,理科
4305,中南林业科技大学,城市地下空间工程,2,542,544,2019,本科一批,重庆,理科
4305,中南林业科技大学,测绘工程,2,527,536,2019,本科一批,重庆,理科
4305,中南林业科技大学,化学工程与工艺,3,531,538,2019,本科一批,重庆,理科
4305,中南林业科技大学,森林工程,2,544,547,2019,本科一批,重庆,理科
4305,中南林业科技大学,木材科学与工程,2,535,537,2019,本科一批,重庆,理科
4305,中南林业科技大学,环境科学与工程类,7,538,548,2019,本科一批,重庆,理科
4305,中南林业科技大学,食品科学与工程类,8,534,556,2019,本科一批,重庆,理科
4305,中南林业科技大学,建筑学,2,549,553,2019,本科一批,重庆,理科
4305,中南林业科技大学,城乡规划,2,541,546,2019,本科一批,重庆,理科
4305,中南林业科技大学,生物工程,2,537,538,2019,本科一批,重庆,理科
4305,中南林业科技大学,园艺,2,540,541,2019,本科一批,重庆,理科
4305,中南林业科技大学,林学,6,543,568,2019,本科一批,重庆,理科
4305,中南林业科技大学,园林,4,549,559,2019,本科一批,重庆,理科
4305,中南林业科技大学,土地资源管理,2,537,544,2019,本科一批,重庆,理科
4305,中南林业科技大学,物流工程,2,536,537,2019,本科一批,重庆,理科
4305,中南林业科技大学,旅游管理类,4,539,549,2019,本科一批,重庆,理科
4306,湖南中医药大学,中医学（5+3医）,2,600,610,2019,本科一批,重庆,理科
4306,湖南中医药大学,中医学（5年）,3,586,597,2019,本科一批,重庆,理科
4306,湖南中医药大学,中西医临床医学,3,585,596,2019,本科一批,重庆,理科
4306,湖南中医药大学,针灸推拿学,3,586,590,2019,本科一批,重庆,理科
4306,湖南中医药大学,临床医学,2,597,601,2019,本科一批,重庆,理科
4306,湖南中医药大学,口腔医学,2,600,601,2019,本科一批,重庆,理科
4306,湖南中医药大学,药学,2,568,588,2019,本科一批,重庆,理科
4306,湖南中医药大学,中药学,2,587,587,2019,本科一批,重庆,理科
4313,湖南工业大学,会计学,4,538,546,2019,本科一批,重庆,理科
4313,湖南工业大学,国际经济与贸易,5,530,550,2019,本科一批,重庆,理科
4313,湖南工业大学,财务管理,2,537,537,2019,本科一批,重庆,理科
4313,湖南工业大学,金融工程,5,531,536,2019,本科一批,重庆,理科
4313,湖南工业大学,翻译,2,546,547,2019,本科一批,重庆,理科
4313,湖南工业大学,工商管理类,5,532,541,2019,本科一批,重庆,理科
4313,湖南工业大学,包装工程,6,532,548,2019,本科一批,重庆,理科
4313,湖南工业大学,印刷工程,5,532,535,2019,本科一批,重庆,理科
4313,湖南工业大学,电气类,8,530,546,2019,本科一批,重庆,理科
4313,湖南工业大学,自动化类,7,531,540,2019,本科一批,重庆,理科
4313,湖南工业大学,电子信息类,7,531,536,2019,本科一批,重庆,理科
4313,湖南工业大学,机械类,9,531,569,2019,本科一批,重庆,理科
4313,湖南工业大学,土木类,9,531,540,2019,本科一批,重庆,理科
4313,湖南工业大学,建筑学,4,532,538,2019,本科一批,重庆,理科
4313,湖南工业大学,城乡规划,6,530,541,2019,本科一批,重庆,理科
4313,湖南工业大学,计算机类,8,534,541,2019,本科一批,重庆,理科
4314,南华大学,机械设计制造及其自动化,6,542,548,2019,本科一批,重庆,理科
4314,南华大学,材料成型及控制工程,1,538,538,2019,本科一批,重庆,理科
4314,南华大学,测控技术与仪器,2,540,540,2019,本科一批,重庆,理科
4314,南华大学,能源与动力工程,9,539,547,2019,本科一批,重庆,理科
4314,南华大学,电气工程及其自动化,2,550,562,2019,本科一批,重庆,理科
4314,南华大学,电子信息类,3,544,548,2019,本科一批,重庆,理科
4314,南华大学,计算机类,4,546,552,2019,本科一批,重庆,理科
4314,南华大学,土木工程,6,539,548,2019,本科一批,重庆,理科
4314,南华大学,道路桥梁与渡河工程,2,537,538,2019,本科一批,重庆,理科
4314,南华大学,给排水科学与工程,3,540,541,2019,本科一批,重庆,理科
4314,南华大学,化学工程与工艺,4,538,546,2019,本科一批,重庆,理科
4314,南华大学,制药工程,5,541,553,2019,本科一批,重庆,理科
4314,南华大学,核工程与核技术,2,560,577,2019,本科一批,重庆,理科
4314,南华大学,辐射防护与核安全,2,550,559,2019,本科一批,重庆,理科
4314,南华大学,矿物加工工程,2,537,557,2019,本科一批,重庆,理科
4314,南华大学,环境科学与工程类,4,540,548,2019,本科一批,重庆,理科
4314,南华大学,安全工程,3,537,559,2019,本科一批,重庆,理科
4314,南华大学,风景园林,2,542,543,2019,本科一批,重庆,理科
4314,南华大学,信息与计算科学,2,539,541,2019,本科一批,重庆,理科
4314,南华大学,儿科学,4,564,588,2019,本科一批,重庆,理科
4314,南华大学,生物技术,3,540,553,2019,本科一批,重庆,理科
4314,南华大学,卫生检验与检疫,3,547,556,2019,本科一批,重庆,理科
4314,南华大学,护理学,5,538,548,2019,本科一批,重庆,理科
4314,南华大学,经济学,2,541,541,2019,本科一批,重庆,理科
4315,中南大学,软件工程,2,640,643,2019,本科一批,重庆,理科
4315,中南大学,临床医学（八年制）,2,667,667,2019,本科一批,重庆,理科
4315,中南大学,口腔医学（A）,2,665,666,2019,本科一批,重庆,理科
4315,中南大学,金融学类（经济管理类）,4,648,655,2019,本科一批,重庆,理科
4315,中南大学,建筑类（建筑城规类）,2,638,641,2019,本科一批,重庆,理科
4315,中南大学,数学类（数学物理类）,6,641,657,2019,本科一批,重庆,理科
4315,中南大学,化工与制药类（化学生物环境类）,5,637,657,2019,本科一批,重庆,理科
4315,中南大学,材料类（冶金材料类）,10,638,663,2019,本科一批,重庆,理科
4315,中南大学,土木类（土木安全类）,9,637,657,2019,本科一批,重庆,理科
4315,中南大学,交通运输类,9,639,655,2019,本科一批,重庆,理科
4315,中南大学,机械类,8,637,647,2019,本科一批,重庆,理科
4315,中南大学,能源动力类（能源类）,2,637,638,2019,本科一批,重庆,理科
4315,中南大学,电子信息类,4,640,652,2019,本科一批,重庆,理科
4315,中南大学,自动化类（自动化与电气类）,10,640,644,2019,本科一批,重庆,理科
4315,中南大学,计算机类（计算机信息类）,7,644,654,2019,本科一批,重庆,理科
4315,中南大学,临床医学类（临床及口腔五年制医学类）,7,658,664,2019,本科一批,重庆,理科
4315,中南大学,公共卫生与预防医学类（非临床五年制 医学类）,4,642,658,2019,本科一批,重庆,理科
4315,中南大学,医学技术类（医学四年类）,3,644,655,2019,本科一批,重庆,理科
4320,长沙理工大学,材料类,4,576,578,2019,本科一批,重庆,理科
4320,长沙理工大学,信息管理与信息系统,2,579,580,2019,本科一批,重庆,理科
4320,长沙理工大学,数学与应用数学,2,584,592,2019,本科一批,重庆,理科
4320,长沙理工大学,信息与计算科学,2,575,576,2019,本科一批,重庆,理科
4320,长沙理工大学,应用统计学,2,575,575,2019,本科一批,重庆,理科
4320,长沙理工大学,电子科学与技术,2,577,577,2019,本科一批,重庆,理科
4320,长沙理工大学,电子信息科学与技术,2,579,584,2019,本科一批,重庆,理科
4320,长沙理工大学,化工与制药类,5,574,577,2019,本科一批,重庆,理科
4320,长沙理工大学,土木工程,4,578,584,2019,本科一批,重庆,理科
